module_category,component_category,year_repair,month_repair,number_repair
M7,P19,2006,12,3
M7,P19,2007,1,4
M7,P19,2007,2,4
M7,P19,2007,3,3
M7,P19,2007,4,4
M7,P19,2007,5,3
M7,P19,2007,6,3
M7,P19,2007,7,1
M7,P19,2007,8,4
M7,P19,2007,9,3
M7,P19,2007,10,6
M7,P19,2007,11,7
M7,P19,2007,12,4
M7,P19,2008,1,2
M7,P19,2008,2,2
M7,P19,2008,3,4
M7,P19,2008,4,3
M7,P19,2008,5,3
M7,P19,2008,6,3
M7,P19,2008,7,1
M7,P19,2008,8,2
M7,P19,2008,9,1
M7,P19,2008,11,1
M7,P19,2008,12,1
M7,P19,2009,2,1
M7,P20,2005,10,5
M7,P20,2005,11,26
M7,P20,2005,12,31
M7,P20,2006,1,35
M7,P20,2006,2,35
M7,P20,2006,3,75
M7,P20,2006,4,70
M7,P20,2006,5,80
M7,P20,2006,6,88
M7,P20,2006,7,137
M7,P20,2006,8,139
M7,P20,2006,9,127
M7,P20,2006,10,164
M7,P20,2006,11,175
M7,P20,2006,12,177
M7,P20,2007,1,112
M7,P20,2007,2,196
M7,P20,2007,3,159
M7,P20,2007,4,196
M7,P20,2007,5,164
M7,P20,2007,6,204
M7,P20,2007,7,172
M7,P20,2007,8,171
M7,P20,2007,9,208
M7,P20,2007,10,163
M7,P20,2007,11,152
M7,P20,2007,12,178
M7,P20,2008,1,131
M7,P20,2008,2,99
M7,P20,2008,3,120
M7,P20,2008,4,102
M7,P20,2008,5,82
M7,P20,2008,6,78
M7,P20,2008,7,89
M7,P20,2008,8,67
M7,P20,2008,9,55
M7,P20,2008,10,39
M7,P20,2008,11,20
M7,P20,2008,12,19
M7,P20,2009,1,14
M7,P20,2009,2,19
M7,P20,2009,3,15
M7,P20,2009,4,12
M7,P20,2009,5,10
M7,P20,2009,6,7
M7,P20,2009,7,7
M7,P20,2009,8,9
M7,P20,2009,9,3
M7,P20,2009,10,7
M7,P20,2009,11,5
M7,P20,2009,12,2
M7,P21,2005,10,2
M7,P21,2005,11,1
M7,P21,2005,12,3
M7,P21,2006,1,2
M7,P21,2006,3,3
M7,P21,2006,4,5
M7,P21,2006,5,5
M7,P21,2006,6,10
M7,P21,2006,7,9
M7,P21,2006,8,12
M7,P21,2006,9,16
M7,P21,2006,10,11
M7,P21,2006,11,21
M7,P21,2006,12,17
M7,P21,2007,1,11
M7,P21,2007,2,17
M7,P21,2007,3,10
M7,P21,2007,4,10
M7,P21,2007,5,14
M7,P21,2007,6,10
M7,P21,2007,7,19
M7,P21,2007,8,22
M7,P21,2007,9,29
M7,P21,2007,10,20
M7,P21,2007,11,17
M7,P21,2007,12,18
M7,P21,2008,1,10
M7,P21,2008,2,6
M7,P21,2008,3,8
M7,P21,2008,4,5
M7,P21,2008,5,3
M7,P21,2008,6,6
M7,P21,2008,7,5
M7,P21,2008,8,5
M7,P21,2008,10,4
M7,P21,2008,11,7
M7,P21,2008,12,4
M7,P21,2009,1,6
M7,P21,2009,2,4
M7,P21,2009,3,2
M7,P21,2009,4,2
M7,P21,2009,5,2
M7,P21,2009,6,3
M7,P21,2009,7,4
M7,P21,2009,8,10
M7,P21,2009,9,5
M7,P21,2009,10,5
M7,P21,2009,11,2
M7,P21,2009,12,6
M7,P22,2005,10,5
M7,P22,2005,11,8
M7,P22,2005,12,18
M7,P22,2006,1,34
M7,P22,2006,2,10
M7,P22,2006,3,39
M7,P22,2006,4,39
M7,P22,2006,5,51
M7,P22,2006,6,39
M7,P22,2006,7,61
M7,P22,2006,8,49
M7,P22,2006,9,45
M7,P22,2006,10,60
M7,P22,2006,11,40
M7,P22,2006,12,32
M7,P22,2007,1,14
M7,P22,2007,2,27
M7,P22,2007,3,29
M7,P22,2007,4,23
M7,P22,2007,5,26
M7,P22,2007,6,34
M7,P22,2007,7,45
M7,P22,2007,8,56
M7,P22,2007,9,58
M7,P22,2007,10,31
M7,P22,2007,11,21
M7,P22,2007,12,23
M7,P22,2008,1,23
M7,P22,2008,2,19
M7,P22,2008,3,26
M7,P22,2008,4,27
M7,P22,2008,5,22
M7,P22,2008,6,22
M7,P22,2008,7,28
M7,P22,2008,8,25
M7,P22,2008,9,20
M7,P22,2008,10,11
M7,P22,2008,11,6
M7,P22,2008,12,1
M7,P22,2009,1,1
M7,P22,2009,2,1
M7,P22,2009,3,1
M7,P22,2009,5,2
M7,P22,2009,6,2
M7,P22,2009,9,1
M7,P22,2009,10,2
M7,P22,2009,11,1
M7,P22,2009,12,1
M7,P24,2005,10,1
M7,P24,2005,11,2
M7,P24,2005,12,4
M7,P24,2006,1,7
M7,P24,2006,2,1
M7,P24,2006,3,17
M7,P24,2006,4,11
M7,P24,2006,5,26
M7,P24,2006,6,26
M7,P24,2006,7,50
M7,P24,2006,8,52
M7,P24,2006,9,59
M7,P24,2006,10,90
M7,P24,2006,11,83
M7,P24,2006,12,115
M7,P24,2007,1,67
M7,P24,2007,2,107
M7,P24,2007,3,114
M7,P24,2007,4,106
M7,P24,2007,5,99
M7,P24,2007,6,113
M7,P24,2007,7,134
M7,P24,2007,8,132
M7,P24,2007,9,152
M7,P24,2007,10,120
M7,P24,2007,11,121
M7,P24,2007,12,170
M7,P24,2008,1,123
M7,P24,2008,2,103
M7,P24,2008,3,185
M7,P24,2008,4,128
M7,P24,2008,5,112
M7,P24,2008,6,105
M7,P24,2008,7,82
M7,P24,2008,8,75
M7,P24,2008,9,74
M7,P24,2008,10,41
M7,P24,2008,11,25
M7,P24,2008,12,21
M7,P24,2009,1,16
M7,P24,2009,2,13
M7,P24,2009,3,13
M7,P24,2009,4,7
M7,P24,2009,5,3
M7,P24,2009,6,4
M7,P24,2009,7,1
M7,P24,2009,8,3
M7,P24,2009,9,2
M7,P24,2009,10,1
M7,P24,2009,11,4
M7,P25,2005,10,1
M7,P25,2005,11,3
M7,P25,2005,12,3
M7,P25,2006,3,1
M7,P25,2006,4,1
M7,P25,2006,6,2
M7,P25,2006,7,4
M7,P25,2006,8,5
M7,P25,2006,9,7
M7,P25,2006,10,4
M7,P25,2006,11,5
M7,P25,2006,12,2
M7,P25,2007,1,3
M7,P25,2007,3,5
M7,P25,2007,4,4
M7,P25,2007,5,2
M7,P25,2007,6,4
M7,P25,2007,7,9
M7,P25,2007,8,2
M7,P25,2007,9,5
M7,P25,2007,10,5
M7,P25,2007,11,1
M7,P25,2007,12,2
M7,P25,2008,1,2
M7,P25,2008,2,3
M7,P25,2008,3,2
M7,P25,2008,4,4
M7,P25,2008,5,4
M7,P25,2008,6,1
M7,P25,2008,7,1
M7,P25,2008,8,2
M7,P25,2008,9,4
M7,P25,2008,10,1
M7,P25,2009,1,1
M7,P25,2009,11,1
M7,P26,2005,10,2
M7,P26,2005,11,6
M7,P26,2005,12,14
M7,P26,2006,1,16
M7,P26,2006,2,8
M7,P26,2006,3,12
M7,P26,2006,4,15
M7,P26,2006,5,19
M7,P26,2006,6,16
M7,P26,2006,7,32
M7,P26,2006,8,44
M7,P26,2006,9,49
M7,P26,2006,10,86
M7,P26,2006,11,92
M7,P26,2006,12,107
M7,P26,2007,1,77
M7,P26,2007,2,119
M7,P26,2007,3,154
M7,P26,2007,4,171
M7,P26,2007,5,187
M7,P26,2007,6,231
M7,P26,2007,7,260
M7,P26,2007,8,319
M7,P26,2007,9,407
M7,P26,2007,10,303
M7,P26,2007,11,375
M7,P26,2007,12,443
M7,P26,2008,1,337
M7,P26,2008,2,408
M7,P26,2008,3,412
M7,P26,2008,4,404
M7,P26,2008,5,408
M7,P26,2008,6,391
M7,P26,2008,7,443
M7,P26,2008,8,384
M7,P26,2008,9,389
M7,P26,2008,10,290
M7,P26,2008,11,321
M7,P26,2008,12,301
M7,P26,2009,1,195
M7,P26,2009,2,186
M7,P26,2009,3,255
M7,P26,2009,4,249
M7,P26,2009,5,163
M7,P26,2009,6,214
M7,P26,2009,7,231
M7,P26,2009,8,215
M7,P26,2009,9,231
M7,P26,2009,10,194
M7,P26,2009,11,262
M7,P26,2009,12,223
M7,P27,2007,7,1
M7,P27,2007,11,1
M7,P27,2008,8,1
M7,P28,2005,10,11
M7,P28,2005,11,7
M7,P28,2005,12,12
M7,P28,2006,1,4
M7,P28,2006,2,8
M7,P28,2006,3,16
M7,P28,2006,4,20
M7,P28,2006,5,21
M7,P28,2006,6,41
M7,P28,2006,7,51
M7,P28,2006,8,48
M7,P28,2006,9,45
M7,P28,2006,10,56
M7,P28,2006,11,41
M7,P28,2006,12,30
M7,P28,2007,1,31
M7,P28,2007,2,36
M7,P28,2007,3,32
M7,P28,2007,4,33
M7,P28,2007,5,37
M7,P28,2007,6,61
M7,P28,2007,7,70
M7,P28,2007,8,151
M7,P28,2007,9,192
M7,P28,2007,10,167
M7,P28,2007,11,98
M7,P28,2007,12,151
M7,P28,2008,1,101
M7,P28,2008,2,83
M7,P28,2008,3,133
M7,P28,2008,4,90
M7,P28,2008,5,110
M7,P28,2008,6,128
M7,P28,2008,7,159
M7,P28,2008,8,138
M7,P28,2008,9,170
M7,P28,2008,10,100
M7,P28,2008,11,49
M7,P28,2008,12,41
M7,P28,2009,1,30
M7,P28,2009,2,15
M7,P28,2009,3,11
M7,P28,2009,4,8
M7,P28,2009,5,4
M7,P28,2009,6,8
M7,P28,2009,7,9
M7,P28,2009,8,10
M7,P28,2009,9,4
M7,P28,2009,10,7
M7,P28,2009,11,7
M7,P28,2009,12,2
M7,P30,2005,11,5
M7,P30,2005,12,3
M7,P30,2006,1,2
M7,P30,2006,2,3
M7,P30,2006,3,2
M7,P30,2006,4,5
M7,P30,2006,5,11
M7,P30,2006,6,22
M7,P30,2006,7,20
M7,P30,2006,8,33
M7,P30,2006,9,22
M7,P30,2006,10,35
M7,P30,2006,11,23
M7,P30,2006,12,22
M7,P30,2007,1,21
M7,P30,2007,2,28
M7,P30,2007,3,19
M7,P30,2007,4,18
M7,P30,2007,5,21
M7,P30,2007,6,10
M7,P30,2007,7,23
M7,P30,2007,8,13
M7,P30,2007,9,16
M7,P30,2007,10,19
M7,P30,2007,11,23
M7,P30,2007,12,20
M7,P30,2008,1,21
M7,P30,2008,2,15
M7,P30,2008,3,15
M7,P30,2008,4,23
M7,P30,2008,5,6
M7,P30,2008,6,19
M7,P30,2008,7,8
M7,P30,2008,8,7
M7,P30,2008,9,6
M7,P30,2008,10,4
M7,P30,2008,11,2
M7,P30,2008,12,4
M7,P30,2009,3,2
M7,P30,2009,4,2
M7,P30,2009,5,1
M7,P30,2009,8,1
M7,P30,2009,9,1
M7,P30,2009,10,1
M7,P30,2009,11,2
M7,P31,2006,1,1
M7,P31,2006,2,2
M7,P31,2006,3,5
M7,P31,2006,4,6
M7,P31,2006,5,4
M7,P31,2006,6,5
M7,P31,2006,7,5
M7,P31,2006,8,10
M7,P31,2006,9,14
M7,P31,2006,10,12
M7,P31,2006,11,7
M7,P31,2006,12,10
M7,P31,2007,1,10
M7,P31,2007,2,12
M7,P31,2007,3,11
M7,P31,2007,4,10
M7,P31,2007,5,13
M7,P31,2007,6,6
M7,P31,2007,7,11
M7,P31,2007,8,12
M7,P31,2007,9,11
M7,P31,2007,10,11
M7,P31,2007,11,12
M7,P31,2007,12,14
M7,P31,2008,1,16
M7,P31,2008,2,10
M7,P31,2008,3,18
M7,P31,2008,4,24
M7,P31,2008,5,12
M7,P31,2008,6,12
M7,P31,2008,7,7
M7,P31,2008,8,12
M7,P31,2008,9,9
M7,P31,2008,10,8
M7,P31,2008,11,4
M7,P31,2008,12,5
M7,P31,2009,1,2
M7,P31,2009,2,2
M7,P31,2009,3,1
M7,P31,2009,4,1
M7,P31,2009,5,3
M7,P31,2009,6,4
M7,P31,2009,8,1
M7,P31,2009,9,1
M7,P31,2009,10,2
M8,P01,2006,7,1
M8,P01,2006,10,1
M8,P01,2007,9,3
M8,P01,2007,11,1
M8,P01,2008,6,1
M8,P02,2005,10,1
M8,P02,2005,11,2
M8,P02,2005,12,1
M8,P02,2006,1,6
M8,P02,2006,2,6
M8,P02,2006,3,16
M8,P02,2006,4,19
M8,P02,2006,5,18
M8,P02,2006,6,15
M8,P02,2006,7,18
M8,P02,2006,8,33
M8,P02,2006,9,23
M8,P02,2006,10,34
M8,P02,2006,11,36
M8,P02,2006,12,33
M8,P02,2007,1,31
M8,P02,2007,2,36
M8,P02,2007,3,40
M8,P02,2007,4,38
M8,P02,2007,5,45
M8,P02,2007,6,40
M8,P02,2007,7,49
M8,P02,2007,8,54
M8,P02,2007,9,51
M8,P02,2007,10,45
M8,P02,2007,11,48
M8,P02,2007,12,53
M8,P02,2008,1,49
M8,P02,2008,2,49
M8,P02,2008,3,35
M8,P02,2008,4,42
M8,P02,2008,5,19
M8,P02,2008,6,24
M8,P02,2008,7,17
M8,P02,2008,8,27
M8,P02,2008,9,21
M8,P02,2008,10,14
M8,P02,2008,11,11
M8,P02,2008,12,1
M8,P02,2009,1,3
M8,P02,2009,2,4
M8,P02,2009,3,2
M8,P02,2009,4,1
M8,P02,2009,6,1
M8,P02,2009,8,1
M8,P04,2005,10,1
M8,P04,2005,11,5
M8,P04,2005,12,16
M8,P04,2006,1,15
M8,P04,2006,2,31
M8,P04,2006,3,29
M8,P04,2006,4,30
M8,P04,2006,5,58
M8,P04,2006,6,36
M8,P04,2006,7,20
M8,P04,2006,8,30
M8,P04,2006,9,20
M8,P04,2006,10,22
M8,P04,2006,11,30
M8,P04,2006,12,25
M8,P04,2007,1,24
M8,P04,2007,2,24
M8,P04,2007,3,55
M8,P04,2007,4,38
M8,P04,2007,5,32
M8,P04,2007,6,24
M8,P04,2007,7,33
M8,P04,2007,8,62
M8,P04,2007,9,56
M8,P04,2007,10,50
M8,P04,2007,11,40
M8,P04,2007,12,32
M8,P04,2008,1,39
M8,P04,2008,2,41
M8,P04,2008,3,47
M8,P04,2008,4,31
M8,P04,2008,5,27
M8,P04,2008,6,15
M8,P04,2008,7,21
M8,P04,2008,8,34
M8,P04,2008,9,23
M8,P04,2008,10,22
M8,P04,2008,11,18
M8,P04,2008,12,9
M8,P04,2009,1,5
M8,P04,2009,2,11
M8,P04,2009,3,9
M8,P04,2009,4,6
M8,P04,2009,5,2
M8,P04,2009,7,1
M8,P04,2009,8,2
M8,P04,2009,9,1
M8,P04,2009,10,2
M8,P05,2005,10,1
M8,P05,2005,12,4
M8,P05,2006,1,6
M8,P05,2006,2,10
M8,P05,2006,3,10
M8,P05,2006,4,7
M8,P05,2006,5,11
M8,P05,2006,6,8
M8,P05,2006,7,9
M8,P05,2006,8,7
M8,P05,2006,9,14
M8,P05,2006,10,17
M8,P05,2006,11,13
M8,P05,2006,12,14
M8,P05,2007,1,15
M8,P05,2007,2,9
M8,P05,2007,3,12
M8,P05,2007,4,17
M8,P05,2007,5,14
M8,P05,2007,6,18
M8,P05,2007,7,12
M8,P05,2007,8,16
M8,P05,2007,9,14
M8,P05,2007,10,11
M8,P05,2007,11,16
M8,P05,2007,12,11
M8,P05,2008,1,12
M8,P05,2008,2,10
M8,P05,2008,3,13
M8,P05,2008,4,9
M8,P05,2008,5,6
M8,P05,2008,6,5
M8,P05,2008,7,9
M8,P05,2008,8,6
M8,P05,2008,9,7
M8,P05,2008,10,5
M8,P05,2008,11,7
M8,P05,2008,12,2
M8,P05,2009,2,1
M8,P05,2009,3,2
M8,P05,2009,8,1
M8,P05,2009,11,1
M8,P06,2005,10,4
M8,P06,2005,11,22
M8,P06,2005,12,43
M8,P06,2006,1,102
M8,P06,2006,2,137
M8,P06,2006,3,157
M8,P06,2006,4,224
M8,P06,2006,5,222
M8,P06,2006,6,260
M8,P06,2006,7,323
M8,P06,2006,8,324
M8,P06,2006,9,399
M8,P06,2006,10,447
M8,P06,2006,11,430
M8,P06,2006,12,454
M8,P06,2007,1,432
M8,P06,2007,2,462
M8,P06,2007,3,466
M8,P06,2007,4,477
M8,P06,2007,5,377
M8,P06,2007,6,446
M8,P06,2007,7,520
M8,P06,2007,8,434
M8,P06,2007,9,543
M8,P06,2007,10,437
M8,P06,2007,11,434
M8,P06,2007,12,379
M8,P06,2008,1,389
M8,P06,2008,2,382
M8,P06,2008,3,397
M8,P06,2008,4,323
M8,P06,2008,5,264
M8,P06,2008,6,250
M8,P06,2008,7,231
M8,P06,2008,8,245
M8,P06,2008,9,215
M8,P06,2008,10,163
M8,P06,2008,11,140
M8,P06,2008,12,97
M8,P06,2009,1,40
M8,P06,2009,2,41
M8,P06,2009,3,38
M8,P06,2009,4,16
M8,P06,2009,5,26
M8,P06,2009,6,14
M8,P06,2009,7,11
M8,P06,2009,8,13
M8,P06,2009,9,18
M8,P06,2009,10,5
M8,P06,2009,11,7
M8,P06,2009,12,8
M8,P09,2005,11,1
M8,P09,2005,12,4
M8,P09,2006,1,5
M8,P09,2006,2,4
M8,P09,2006,3,13
M8,P09,2006,4,7
M8,P09,2006,5,11
M8,P09,2006,6,18
M8,P09,2006,7,13
M8,P09,2006,8,21
M8,P09,2006,9,17
M8,P09,2006,10,22
M8,P09,2006,11,38
M8,P09,2006,12,33
M8,P09,2007,1,71
M8,P09,2007,2,89
M8,P09,2007,3,116
M8,P09,2007,4,115
M8,P09,2007,5,126
M8,P09,2007,6,168
M8,P09,2007,7,173
M8,P09,2007,8,141
M8,P09,2007,9,201
M8,P09,2007,10,147
M8,P09,2007,11,152
M8,P09,2007,12,131
M8,P09,2008,1,196
M8,P09,2008,2,192
M8,P09,2008,3,239
M8,P09,2008,4,175
M8,P09,2008,5,109
M8,P09,2008,6,132
M8,P09,2008,7,168
M8,P09,2008,8,145
M8,P09,2008,9,135
M8,P09,2008,10,75
M8,P09,2008,11,78
M8,P09,2008,12,37
M8,P09,2009,1,22
M8,P09,2009,2,20
M8,P09,2009,3,16
M8,P09,2009,4,7
M8,P09,2009,5,5
M8,P09,2009,6,4
M8,P09,2009,7,2
M8,P09,2009,8,4
M8,P09,2009,9,5
M8,P09,2009,10,6
M8,P09,2009,11,2
M8,P09,2009,12,3
M8,P10,2006,10,1
M8,P10,2007,9,1
M8,P11,2005,11,2
M8,P11,2005,12,3
M8,P11,2006,1,4
M8,P11,2006,2,2
M8,P11,2006,3,6
M8,P11,2006,4,6
M8,P11,2006,5,10
M8,P11,2006,6,7
M8,P11,2006,7,9
M8,P11,2006,8,18
M8,P11,2006,9,13
M8,P11,2006,10,9
M8,P11,2006,11,10
M8,P11,2006,12,11
M8,P11,2007,1,8
M8,P11,2007,2,16
M8,P11,2007,3,7
M8,P11,2007,4,9
M8,P11,2007,5,9
M8,P11,2007,6,15
M8,P11,2007,7,13
M8,P11,2007,8,7
M8,P11,2007,9,10
M8,P11,2007,10,7
M8,P11,2007,11,4
M8,P11,2007,12,6
M8,P11,2008,1,7
M8,P11,2008,2,7
M8,P11,2008,3,13
M8,P11,2008,4,4
M8,P11,2008,5,8
M8,P11,2008,6,6
M8,P11,2008,7,4
M8,P11,2008,8,5
M8,P11,2008,9,6
M8,P11,2008,10,2
M8,P11,2008,11,1
M8,P11,2008,12,1
M8,P11,2009,1,2
M8,P11,2009,2,2
M8,P11,2009,3,2
M8,P11,2009,4,1
M8,P11,2009,10,1
M8,P12,2005,10,9
M8,P12,2005,11,24
M8,P12,2005,12,25
M8,P12,2006,1,44
M8,P12,2006,2,46
M8,P12,2006,3,57
M8,P12,2006,4,111
M8,P12,2006,5,107
M8,P12,2006,6,108
M8,P12,2006,7,94
M8,P12,2006,8,109
M8,P12,2006,9,117
M8,P12,2006,10,138
M8,P12,2006,11,146
M8,P12,2006,12,132
M8,P12,2007,1,148
M8,P12,2007,2,174
M8,P12,2007,3,244
M8,P12,2007,4,263
M8,P12,2007,5,239
M8,P12,2007,6,303
M8,P12,2007,7,453
M8,P12,2007,8,536
M8,P12,2007,9,500
M8,P12,2007,10,569
M8,P12,2007,11,444
M8,P12,2007,12,583
M8,P12,2008,1,571
M8,P12,2008,2,550
M8,P12,2008,3,601
M8,P12,2008,4,515
M8,P12,2008,5,330
M8,P12,2008,6,402
M8,P12,2008,7,520
M8,P12,2008,8,602
M8,P12,2008,9,531
M8,P12,2008,10,406
M8,P12,2008,11,366
M8,P12,2008,12,213
M8,P12,2009,1,119
M8,P12,2009,2,95
M8,P12,2009,3,54
M8,P12,2009,4,20
M8,P12,2009,5,25
M8,P12,2009,6,16
M8,P12,2009,7,31
M8,P12,2009,8,18
M8,P12,2009,9,24
M8,P12,2009,10,24
M8,P12,2009,11,11
M8,P12,2009,12,5
M8,P13,2005,10,2
M8,P13,2005,11,4
M8,P13,2005,12,11
M8,P13,2006,1,19
M8,P13,2006,2,31
M8,P13,2006,3,26
M8,P13,2006,4,23
M8,P13,2006,5,35
M8,P13,2006,6,20
M8,P13,2006,7,19
M8,P13,2006,8,30
M8,P13,2006,9,20
M8,P13,2006,10,31
M8,P13,2006,11,23
M8,P13,2006,12,23
M8,P13,2007,1,40
M8,P13,2007,2,24
M8,P13,2007,3,30
M8,P13,2007,4,33
M8,P13,2007,5,20
M8,P13,2007,6,17
M8,P13,2007,7,37
M8,P13,2007,8,24
M8,P13,2007,9,34
M8,P13,2007,10,25
M8,P13,2007,11,31
M8,P13,2007,12,16
M8,P13,2008,1,14
M8,P13,2008,2,21
M8,P13,2008,3,19
M8,P13,2008,4,20
M8,P13,2008,5,9
M8,P13,2008,6,17
M8,P13,2008,7,10
M8,P13,2008,8,17
M8,P13,2008,9,11
M8,P13,2008,10,8
M8,P13,2008,11,13
M8,P13,2008,12,4
M8,P13,2009,2,2
M8,P13,2009,3,3
M8,P13,2009,7,2
M8,P13,2009,8,1
M8,P15,2005,10,1
M8,P15,2005,11,4
M8,P15,2005,12,6
M8,P15,2006,1,18
M8,P15,2006,2,10
M8,P15,2006,3,22
M8,P15,2006,4,30
M8,P15,2006,5,31
M8,P15,2006,6,37
M8,P15,2006,7,52
M8,P15,2006,8,51
M8,P15,2006,9,64
M8,P15,2006,10,59
M8,P15,2006,11,79
M8,P15,2006,12,72
M8,P15,2007,1,46
M8,P15,2007,2,69
M8,P15,2007,3,71
M8,P15,2007,4,87
M8,P15,2007,5,73
M8,P15,2007,6,68
M8,P15,2007,7,90
M8,P15,2007,8,74
M8,P15,2007,9,92
M8,P15,2007,10,79
M8,P15,2007,11,66
M8,P15,2007,12,68
M8,P15,2008,1,64
M8,P15,2008,2,74
M8,P15,2008,3,63
M8,P15,2008,4,40
M8,P15,2008,5,40
M8,P15,2008,6,43
M8,P15,2008,7,49
M8,P15,2008,8,45
M8,P15,2008,9,39
M8,P15,2008,10,23
M8,P15,2008,11,30
M8,P15,2008,12,16
M8,P15,2009,1,6
M8,P15,2009,2,6
M8,P15,2009,3,11
M8,P15,2009,4,2
M8,P15,2009,5,3
M8,P15,2009,6,1
M8,P15,2009,7,2
M8,P15,2009,8,4
M8,P15,2009,9,6
M8,P15,2009,10,1
M8,P15,2009,11,1
M8,P15,2009,12,5
M8,P16,2005,10,5
M8,P16,2005,11,7
M8,P16,2005,12,6
M8,P16,2006,1,17
M8,P16,2006,2,28
M8,P16,2006,3,40
M8,P16,2006,4,37
M8,P16,2006,5,40
M8,P16,2006,6,51
M8,P16,2006,7,59
M8,P16,2006,8,54
M8,P16,2006,9,70
M8,P16,2006,10,95
M8,P16,2006,11,93
M8,P16,2006,12,90
M8,P16,2007,1,117
M8,P16,2007,2,118
M8,P16,2007,3,128
M8,P16,2007,4,103
M8,P16,2007,5,87
M8,P16,2007,6,92
M8,P16,2007,7,115
M8,P16,2007,8,116
M8,P16,2007,9,135
M8,P16,2007,10,138
M8,P16,2007,11,119
M8,P16,2007,12,94
M8,P16,2008,1,89
M8,P16,2008,2,95
M8,P16,2008,3,108
M8,P16,2008,4,88
M8,P16,2008,5,53
M8,P16,2008,6,58
M8,P16,2008,7,52
M8,P16,2008,8,58
M8,P16,2008,9,44
M8,P16,2008,10,43
M8,P16,2008,11,31
M8,P16,2008,12,31
M8,P16,2009,1,25
M8,P16,2009,2,16
M8,P16,2009,3,13
M8,P16,2009,4,6
M8,P16,2009,5,8
M8,P16,2009,6,7
M8,P16,2009,7,8
M8,P16,2009,8,4
M8,P16,2009,9,8
M8,P16,2009,10,14
M8,P16,2009,11,3
M8,P16,2009,12,8
M8,P17,2005,11,1
M8,P17,2005,12,1
M8,P17,2006,1,5
M8,P17,2006,2,5
M8,P17,2006,3,6
M8,P17,2006,4,8
M8,P17,2006,5,7
M8,P17,2006,6,10
M8,P17,2006,7,9
M8,P17,2006,8,14
M8,P17,2006,9,10
M8,P17,2006,10,20
M8,P17,2006,11,10
M8,P17,2006,12,20
M8,P17,2007,1,13
M8,P17,2007,2,12
M8,P17,2007,3,12
M8,P17,2007,4,14
M8,P17,2007,5,16
M8,P17,2007,6,21
M8,P17,2007,7,27
M8,P17,2007,8,18
M8,P17,2007,9,27
M8,P17,2007,10,13
M8,P17,2007,11,16
M8,P17,2007,12,19
M8,P17,2008,1,16
M8,P17,2008,2,18
M8,P17,2008,3,25
M8,P17,2008,4,16
M8,P17,2008,5,12
M8,P17,2008,6,14
M8,P17,2008,7,15
M8,P17,2008,8,10
M8,P17,2008,9,5
M8,P17,2008,10,3
M8,P17,2008,11,7
M8,P17,2008,12,2
M8,P17,2009,1,3
M8,P17,2009,3,6
M8,P17,2009,5,1
M8,P17,2009,6,1
M8,P17,2009,9,3
M8,P17,2009,10,2
M8,P17,2009,11,1
M8,P17,2009,12,1
M8,P19,2005,12,1
M8,P19,2006,1,4
M8,P19,2006,2,4
M8,P19,2006,3,3
M8,P19,2006,4,6
M8,P19,2006,5,8
M8,P19,2006,6,12
M8,P19,2006,7,11
M8,P19,2006,8,5
M8,P19,2006,9,10
M8,P19,2006,10,14
M8,P19,2006,11,8
M8,P19,2006,12,19
M8,P19,2007,1,12
M8,P19,2007,2,7
M8,P19,2007,3,15
M8,P19,2007,4,11
M8,P19,2007,5,12
M8,P19,2007,6,7
M8,P19,2007,7,14
M8,P19,2007,8,8
M8,P19,2007,9,13
M8,P19,2007,10,11
M8,P19,2007,11,6
M8,P19,2007,12,14
M8,P19,2008,1,8
M8,P19,2008,2,5
M8,P19,2008,3,8
M8,P19,2008,4,5
M8,P19,2008,5,7
M8,P19,2008,6,3
M8,P19,2008,7,3
M8,P19,2008,8,7
M8,P19,2008,9,6
M8,P19,2008,10,3
M8,P19,2008,11,5
M8,P19,2008,12,3
M8,P19,2009,1,1
M8,P19,2009,2,1
M8,P19,2009,9,2
M8,P20,2005,10,1
M8,P20,2005,11,19
M8,P20,2005,12,31
M8,P20,2006,1,65
M8,P20,2006,2,76
M8,P20,2006,3,97
M8,P20,2006,4,76
M8,P20,2006,5,135
M8,P20,2006,6,117
M8,P20,2006,7,165
M8,P20,2006,8,164
M8,P20,2006,9,216
M8,P20,2006,10,250
M8,P20,2006,11,261
M8,P20,2006,12,251
M8,P20,2007,1,289
M8,P20,2007,2,279
M8,P20,2007,3,339
M8,P20,2007,4,272
M8,P20,2007,5,259
M8,P20,2007,6,255
M8,P20,2007,7,273
M8,P20,2007,8,283
M8,P20,2007,9,239
M8,P20,2007,10,237
M8,P20,2007,11,224
M8,P20,2007,12,200
M8,P20,2008,1,179
M8,P20,2008,2,182
M8,P20,2008,3,210
M8,P20,2008,4,146
M8,P20,2008,5,99
M8,P20,2008,6,101
M8,P20,2008,7,119
M8,P20,2008,8,117
M8,P20,2008,9,86
M8,P20,2008,10,63
M8,P20,2008,11,41
M8,P20,2008,12,40
M8,P20,2009,1,17
M8,P20,2009,2,11
M8,P20,2009,3,8
M8,P20,2009,4,4
M8,P20,2009,5,3
M8,P20,2009,6,3
M8,P20,2009,7,2
M8,P20,2009,8,3
M8,P20,2009,9,3
M8,P20,2009,10,1
M8,P20,2009,11,3
M8,P20,2009,12,1
M8,P21,2005,10,2
M8,P21,2005,11,2
M8,P21,2005,12,8
